File,Line,R,V,Area
68.txt,0 0.17963 0.786487 0.0481481 0.0702703,0.0592092,8.719712213406554e-05,0.002753393404356759
68.txt,0 0.907407 0.0459459 0.0740741 0.0918919,0.082983,0.00017131342237784543,0.0054083917810079825
68.txt,0 0.588889 0.681081 0.0592593 0.0648649,0.0620621,9.580483417157634e-05,0.0030251214489345484
68.txt,0 0.82963 0.0891892 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
68.txt,0 0.262963 0.0297297 0.0592593 0.0594595,0.0593594,8.764019493550254e-05,0.0027673805631703856
68.txt,0 0.875926 0.67027 0.0481481 0.0648649,0.0565065,7.941644108957219e-05,0.002507764195239592
68.txt,0 0.35 0.481081 0.0481481 0.0540541,0.051101099999999997,6.494620533507343e-05,0.0020509278336569114
68.txt,0 0.816667 0.691892 0.0555556 0.0648649,0.06021025,9.017131213468777e-05,0.0028472837024682315
68.txt,0 0.472222 0.543243 0.0481481 0.0810811,0.0646146,0.00010384973807181623,0.003279073879242747
68.txt,0 0.509259 0.248649 0.0703704 0.108108,0.08923919999999999,0.00019812896844821813,0.006254624158957029
68.txt,0 0.777778 0.545946 0.0666667 0.0756757,0.07117119999999999,0.00012600196218425863,0.003978308504778339
68.txt,0 0.312963 0.378378 0.062963 0.0648649,0.06391395,0.00010160913834913873,0.0032083460033062268
68.txt,0 0.653704 0.918919 0.062963 0.0864865,0.07472475,0.00013890280952558255,0.004385497046216817
68.txt,0 0.355556 0.172973 0.0592593 0.0864865,0.07287289999999999,0.00013210134316564244,0.004170825180830045
68.txt,0 0.711111 0.337838 0.0666667 0.102703,0.08468485,0.0001784148380242245,0.005632501636614026
68.txt,0 0.411111 0.724324 0.0666667 0.0972973,0.081982,0.00016720389270763022,0.005278699009775098
68.txt,0 0.77037 0.456757 0.0814815 0.0918919,0.0866867,0.00018695280670692654,0.005901940438437336
68.txt,0 0.155556 0.5 0.0666667 0.0918919,0.0792793,0.00015635753733250998,0.004936390355200081
68.txt,0 0.644444 0.302703 0.0666667 0.0972973,0.081982,0.00016720389270763022,0.005278699009775098
68.txt,0 0.411111 0.181081 0.0666667 0.0810811,0.07387389999999999,0.00013575659757367937,0.004286195102701702
68.txt,0 0.866667 0.483784 0.0740741 0.102703,0.08838855000000001,0.00019436831225357642,0.006135951246100772
68.txt,0 0.575926 0.254054 0.062963 0.0972973,0.08013015000000001,0.0001597328782287112,0.00504291668097542
68.txt,0 0.905556 0.140541 0.0777778 0.108108,0.0929429,0.00021492305221288346,0.006784569876210377
68.txt,0 0.296296 0.802703 0.0740741 0.102703,0.08838855000000001,0.00019436831225357642,0.006135951246100772
68.txt,0 0.316667 0.291892 0.0703704 0.0972973,0.08383385,0.00017484577757302333,0.00551986814648014
68.txt,0 0.540741 0.635135 0.0592593 0.0810811,0.0701702,0.0001224814721039499,0.0038671882195303446
68.txt,0 0.511111 0.705405 0.0666667 0.0810811,0.07387389999999999,0.00013575659757367937,0.004286195102701702
68.txt,0 0.711111 0.889189 0.0592593 0.0810811,0.0701702,0.0001224814721039499,0.0038671882195303446
68.txt,0 0.474074 0.291892 0.0666667 0.0972973,0.081982,0.00016720389270763022,0.005278699009775098
68.txt,0 0.764815 0.705405 0.062963 0.0810811,0.07202205,0.0001290336217070277,0.004073998257163342
69.txt,0 0.712963 0.335135 0.0777778 0.108108,0.0929429,0.00021492305221288346,0.006784569876210377
69.txt,0 0.755556 0.251351 0.0888889 0.102703,0.09579595,0.0002283261115546921,0.007207492159938618
69.txt,0 0.262963 0.805405 0.0592593 0.0756757,0.0674675,0.00011322544725294482,0.0035750252771145274
69.txt,0 0.105556 0.737838 0.0777778 0.102703,0.0902404,0.0002026013934179209,0.006395756262702189
69.txt,0 0.15 0.835135 0.107407 0.124324,0.11586550000000001,0.00033407577157680356,0.010543824330434538
69.txt,0 0.212963 0.548649 0.0851852 0.113514,0.09934960000000001,0.0002455878538112138,0.0077521492801364885
69.txt,0 0.264815 0.475676 0.0925926 0.108108,0.1003503,0.0002505623126956369,0.007909103005581425
69.txt,0 0.292593 0.072973 0.0814815 0.113514,0.09749775,0.00023651400680941456,0.007465846701328879
69.txt,0 0.0888889 0.291892 0.0814815 0.108108,0.09479475,0.000223576468408761,0.007057622946695093
69.txt,0 0.118519 0.583784 0.0888889 0.108108,0.09849845,0.00024139609044638243,0.007619889511380619
69.txt,0 0.888889 0.748649 0.0592593 0.0810811,0.0701702,0.0001224814721039499,0.0038671882195303446
69.txt,0 0.772222 0.216216 0.0777778 0.0972973,0.08753754999999999,0.00019064219127825298,0.006018366843606311
69.txt,0 0.627778 0.748649 0.0851852 0.124324,0.1047546,0.0002730493550964683,0.008618587340092805
69.txt,0 0.535185 0.732432 0.0925926 0.124324,0.10845830000000001,0.0002927079059711293,0.009238797905335857
69.txt,0 0.72037 0.302703 0.0777778 0.0864865,0.08213214999999999,0.00016781713936911793,0.005298052586817526
69.txt,0 0.203704 0.0810811 0.103704 0.12973,0.11671700000000002,0.0003390065832107067,0.010699367723324674
69.txt,0 0.692593 0.394595 0.0888889 0.0972973,0.09309310000000001,0.00021561854482853566,0.006806515948585796
69.txt,0 0.912963 0.859459 0.0481481 0.0648649,0.0565065,7.941644108957219e-05,0.002507764195239592
69.txt,0 0.690741 0.489189 0.0925926 0.0918919,0.09224225,0.0002116935879232889,0.0066826644838715865
7.txt,0 0.17037 0.962162 0.0444444 0.0648649,0.05465465,7.429522086252042e-05,0.0023460870179333234
7.txt,0 0.303704 0.805405 0.0740741 0.108108,0.09109105,0.00020644055496062103,0.006516903613631024
7.txt,0 0.394444 0.686486 0.0555556 0.0648649,0.06021025,9.017131213468777e-05,0.0028472837024682315
7.txt,0 0.218519 0.856757 0.0592593 0.0594595,0.0593594,8.764019493550254e-05,0.0027673805631703856
7.txt,0 0.105556 0.175676 0.062963 0.0918919,0.07742745000000001,0.00014913588653185867,0.004708469854154176
7.txt,0 0.562963 0.837838 0.0518519 0.0864865,0.0691692,0.00011901089234060785,0.003757641873772593
7.txt,0 0.772222 0.345946 0.0777778 0.108108,0.0929429,0.00021492305221288346,0.006784569876210377
7.txt,0 0.961111 0.151351 0.0777778 0.140541,0.10915939999999999,0.00029650620152293016,0.009358627492863892
7.txt,0 0.557407 0.675676 0.062963 0.0756757,0.06931935,0.00011952829757333892,0.0037739734869937525
7.txt,0 0.494444 0.451351 0.0777778 0.113514,0.0956459,0.0002276110989293631,0.007184930930426638
7.txt,0 0.453704 0.237838 0.062963 0.0864865,0.07472475,0.00013890280952558255,0.004385497046216817
7.txt,0 0.959259 0.578378 0.0740741 0.118919,0.09649655,0.00023167943701115167,0.007313301099078991
7.txt,0 0.327778 0.756757 0.0703704 0.0972973,0.08383385,0.00017484577757302333,0.00551986814648014
7.txt,0 0.407407 0.335135 0.0740741 0.0972973,0.0856857,0.00018265854102864586,0.005766424091090545
7.txt,0 0.337037 0.0702703 0.103704 0.118919,0.11131150000000001,0.0003083185526779699,0.009731279619364326
7.txt,0 0.562963 0.305405 0.0888889 0.113514,0.10120145,0.0002548326481385158,0.008043838666849455
7.txt,0 0.383333 0.218919 0.0851852 0.113514,0.09934960000000001,0.0002455878538112138,0.0077521492801364885
7.txt,0 0.0296296 0.0756757 0.0592593 0.108108,0.08368365,0.0001742195913126152,0.005500106642367233
7.txt,0 0.568519 0.591892 0.062963 0.102703,0.082833,0.00017069442855170648,0.005388857043728697
7.txt,0 0.22963 0.678378 0.0740741 0.0918919,0.082983,0.00017131342237784543,0.0054083917810079825
7.txt,0 0.218519 0.797297 0.0592593 0.0702703,0.0647648,0.00010433324310977202,0.003294336353582595
7.txt,0 0.903704 0.52973 0.0888889 0.12973,0.10930945,0.000297322299854175,0.009384373827148003
7.txt,0 0.0314815 0.767568 0.0481481 0.0648649,0.0565065,7.941644108957219e-05,0.002507764195239592
7.txt,0 0.625926 0.810811 0.0740741 0.0972973,0.0856857,0.00018265854102864586,0.005766424091090545
7.txt,0 0.655556 0.383784 0.0888889 0.12973,0.10930945,0.000297322299854175,0.009384373827148003
7.txt,0 0.348148 0.497297 0.0592593 0.0756757,0.0674675,0.00011322544725294482,0.0035750252771145274
7.txt,0 0.1 0.435135 0.0666667 0.0810811,0.07387389999999999,0.00013575659757367937,0.004286195102701702
7.txt,0 0.12963 0.697297 0.0518519 0.0756757,0.0637638,0.00010113215666871243,0.0031932892810721653
7.txt,0 0.298148 0.845946 0.0703704 0.0918919,0.08113115,0.00016375004654658716,0.005169697664151351
70.txt,0 0.988889 0.559459 0.0222222 0.145946,0.0840841,0.00017589157063638484,0.005552871729475389
70.txt,0 0.95 0.72973 0.0925926 0.118919,0.1057558,0.00027829608793222404,0.00878412022300671
70.txt,0 0.92963 0.927027 0.103704 0.0918919,0.09779795,0.00023797334200026838,0.0075118928435355245
70.txt,0 0.0240741 0.743243 0.0481481 0.0918919,0.07002,0.00012195752916028692,0.003850650429664275
70.txt,0 0.0888889 0.235135 0.118519 0.145946,0.1322325,0.000435185694952824,0.013733027793985947
70.txt,0 0.688889 0.816216 0.103704 0.118919,0.11131150000000001,0.0003083185526779699,0.009731279619364326
70.txt,0 0.827778 0.237838 0.107407 0.140541,0.123974,0.00038249731751137974,0.012071218443970737
70.txt,0 0.746296 0.210811 0.114815 0.12973,0.1222725,0.00037206460503986025,0.011742145708614288
70.txt,0 0.733333 0.713513 0.133333 0.140541,0.136937,0.00046672115425887896,0.014727583702955451
70.txt,0 0.82963 0.4 0.133333 0.151351,0.14234200000000002,0.0005043154806309725,0.0159131445828714
70.txt,0 0.257407 0.251351 0.122222 0.135135,0.1286785,0.0004120945022946959,0.013004745596158924
70.txt,0 0.307407 0.491892 0.125926 0.172973,0.1494495,0.0005559705713754453,0.01754198818486727
70.txt,0 0.183333 0.532432 0.144444 0.178378,0.161411,0.0006485956875920583,0.020462379627408763
71.txt,0 0.757407 0.394595 0.0407407 0.0540541,0.0473974,5.587125118247382e-05,0.0017644075979648284
71.txt,0 0.0444444 0.0243243 0.0444444 0.0486486,0.046546500000000005,5.388280808803422e-05,0.001701625331390924
71.txt,0 0.581481 0.321622 0.0444444 0.0486486,0.046546500000000005,5.388280808803422e-05,0.001701625331390924
71.txt,0 0.464815 0.340541 0.0407407 0.0540541,0.0473974,5.587125118247382e-05,0.0017644075979648284
71.txt,0 0.988889 0.927027 0.0222222 0.0810811,0.05165165,6.635348725134942e-05,0.0020953582212822563
71.txt,0 0.15 0.908108 0.0407407 0.0540541,0.0473974,5.587125118247382e-05,0.0017644075979648284
71.txt,0 0.268519 0.967568 0.0481481 0.0648649,0.0565065,7.941644108957219e-05,0.002507764195239592
71.txt,0 0.087037 0.427027 0.0555556 0.0648649,0.06021025,9.017131213468777e-05,0.0028472837024682315
71.txt,0 0.0259259 0.581081 0.0518519 0.0810811,0.0664665,0.00010988961887349496,0.0034697285679804366
71.txt,0 0.566667 0.208108 0.0444444 0.0594595,0.05195195,6.712745606477306e-05,0.002119793655453813
71.txt,0 0.0481481 0.82973 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
71.txt,0 0.572222 0.275676 0.0481481 0.0540541,0.051101099999999997,6.494620533507343e-05,0.0020509278336569114
71.txt,0 0.409259 0.0945946 0.0407407 0.0594595,0.050100099999999995,6.242617215773575e-05,0.00197136511380668
71.txt,0 0.2 0.810811 0.0814815 0.0972973,0.08938940000000001,0.0001987967365256002,0.006275696404027444
71.txt,0 0.127778 0.367568 0.0481481 0.0648649,0.0565065,7.941644108957219e-05,0.002507764195239592
71.txt,0 0.237037 0.562162 0.0444444 0.0648649,0.05465465,7.429522086252042e-05,0.0023460870179333234
71.txt,0 0.3 0.675676 0.0740741 0.0864865,0.0802803,0.00016033227084015722,0.005061833489809305
71.txt,0 0.0203704 0.494595 0.0407407 0.0810811,0.060910900000000004,9.228267936635616e-05,0.002913935366012936
71.txt,0 0.62963 0.183784 0.0518519 0.0648649,0.058358400000000005,8.470856403471772e-05,0.002674832763907279
71.txt,0 0.224074 0.721622 0.0703704 0.0810811,0.07572575000000001,0.00014265040790766045,0.0045037787561454275
71.txt,0 0.0703704 0.548649 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
71.txt,0 0.135185 0.532432 0.0555556 0.0702703,0.06291295,9.845046871160515e-05,0.0031086367793625056
71.txt,0 0.892593 0.6 0.0666667 0.0756757,0.07117119999999999,0.00012600196218425863,0.003978308504778339
71.txt,0 0.97037 0.664865 0.0592593 0.0756757,0.0674675,0.00011322544725294482,0.0035750252771145274
71.txt,0 0.872222 0.478378 0.0703704 0.0918919,0.08113115,0.00016375004654658716,0.005169697664151351
71.txt,0 0.140741 0.437838 0.0518519 0.0648649,0.058358400000000005,8.470856403471772e-05,0.002674832763907279
71.txt,0 0.12963 0.618919 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
71.txt,0 0.514815 0.224324 0.0444444 0.0594595,0.05195195,6.712745606477306e-05,0.002119793655453813
71.txt,0 0.485185 0.191892 0.0444444 0.0702703,0.05735735,8.18266854652036e-05,0.0025838543992967177
71.txt,0 0.198148 0.586486 0.0481481 0.0702703,0.0592092,8.719712213406554e-05,0.002753393404356759
71.txt,0 0.955556 0.57027 0.0592593 0.0810811,0.0701702,0.0001224814721039499,0.0038671882195303446
71.txt,0 0.0222222 0.92973 0.0444444 0.0864865,0.06546545,0.00010660353313142006,0.003366000656690208
71.txt,0 0.759259 0.324324 0.0518519 0.0756757,0.0637638,0.00010113215666871243,0.0031932892810721653
71.txt,0 0.807407 0.343243 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
72.txt,0 0.301852 0.0540541 0.122222 0.0864865,0.10435425,0.00027096533046589707,0.008552836375599384
72.txt,0 0.794444 0.145946 0.166667 0.27027,0.2184685,0.001188775119174569,0.03748586484735491
72.txt,0 0.257407 0.451351 0.114815 0.156757,0.13578600000000002,0.000458903672740871,0.01448104394199846
72.txt,0 0.535185 0.594595 0.166667 0.227027,0.196847,0.0009649359280023195,0.03043319033659125
72.txt,0 0.890741 0.594595 0.144444 0.194595,0.1695195,0.0007154471864524191,0.022569877757156326
72.txt,0 0.646296 0.205405 0.137037 0.172973,0.155005,0.0005981018615002405,0.018870408262411917
72.txt,0 0.224074 0.189189 0.0925926 0.118919,0.1057558,0.00027829608793222404,0.00878412022300671
72.txt,0 0.446296 0.0864865 0.159259 0.151351,0.15530500000000003,0.0006004208181212478,0.01894352333363708
72.txt,0 0.57963 0.0702703 0.122222 0.118919,0.1205705,0.0003617732922546202,0.011417525893192225
72.txt,0 0.277778 0.772973 0.155556 0.216216,0.185886,0.000860385498864917,0.027138337902619294
72.txt,0 0.883333 0.810811 0.166667 0.216216,0.1914415,0.0009126258291378099,0.028784723246930936
72.txt,0 0.711111 0.705405 0.17037 0.243243,0.2068065,0.0010651398664080318,0.03359063784902004
72.txt,0 0.518519 0.762162 0.133333 0.151351,0.14234200000000002,0.0005043154806309725,0.0159131445828714
73.txt,0 0.985185 0.305405 0.0296296 0.0810811,0.05535535,7.621289860493258e-05,0.002406628655458439
73.txt,0 0.77037 0.327027 0.0962963 0.102703,0.09949965,0.0002463305678865407,0.007775583464289717
73.txt,0 0.538889 0.343243 0.122222 0.145946,0.13408399999999998,0.00044746499274774215,0.014120295847188422
73.txt,0 0.722222 0.205405 0.140741 0.162162,0.15145150000000002,0.0005709755999143484,0.01801511502458171
73.txt,0 0.374074 0.262162 0.111111 0.145946,0.1285285,0.0004111337750240425,0.012974444110346976
73.txt,0 0.603704 0.605405 0.133333 0.151351,0.14234200000000002,0.0005043154806309725,0.0159131445828714
73.txt,0 0.811111 0.559459 0.0888889 0.113514,0.10120145,0.0002548326481385158,0.008043838666849455
73.txt,0 0.7 0.497297 0.103704 0.118919,0.11131150000000001,0.0003083185526779699,0.009731279619364326
73.txt,0 0.488889 0.635135 0.125926 0.156757,0.1413415,0.0004972465811686125,0.015690228680735295
73.txt,0 0.344444 0.789189 0.133333 0.162162,0.1477475,0.000543371380171289,0.017144710786367038
73.txt,0 0.0814815 0.272973 0.155556 0.2,0.177778,0.0007869104307872525,0.024822522528998206
73.txt,0 0.47037 0.22973 0.103704 0.124324,0.114014,0.0003234790119478222,0.010209541676388843
73.txt,0 0.292593 0.183784 0.133333 0.194595,0.163964,0.0006692900963224817,0.02111479603910039
74.txt,0 0.466667 0.0189189 0.0518519 0.0378378,0.04484485,5.001438279134148e-05,0.0015794832793547939
74.txt,0 0.0314815 0.1 0.0407407 0.0486486,0.04469465,4.967985035678374e-05,0.001568920590695295
74.txt,0 0.42037 0.0405405 0.0333333 0.0486486,0.04099095,4.178604229745593e-05,0.0013196715330201264
74.txt,0 0.87037 0.210811 0.0444444 0.0648649,0.05465465,7.429522086252042e-05,0.0023460870179333234
74.txt,0 0.0259259 0.540541 0.037037 0.0540541,0.045545550000000004,5.158985397142057e-05,0.001629227691976831
74.txt,0 0.988889 0.108108 0.0222222 0.0540541,0.03813815,3.617127280789419e-05,0.00114237614707847
74.txt,0 0.803704 0.356757 0.0592593 0.0648649,0.0620621,9.580483417157634e-05,0.0030251214489345484
74.txt,0 0.548148 0.0756757 0.0518519 0.0540541,0.052953,6.973991041578199e-05,0.002202272322277929
74.txt,0 0.572222 0.0324324 0.0851852 0.0648649,0.07502505000000001,0.00014002184777896025,0.004420816295548925
74.txt,0 0.122222 0.324324 0.037037 0.0540541,0.045545550000000004,5.158985397142057e-05,0.001629227691976831
74.txt,0 0.0833333 0.283784 0.0407407 0.0486486,0.04469465,4.967985035678374e-05,0.001568920590695295
74.txt,0 0.22963 0.0864865 0.0444444 0.0540541,0.04924925,6.032336556910635e-05,0.0019049743118581888
74.txt,0 0.827778 0.0945946 0.0481481 0.0702703,0.0592092,8.719712213406554e-05,0.002753393404356759
74.txt,0 0.694444 0.432432 0.0407407 0.0648649,0.0528028,6.934474996089977e-05,0.002189796648532417
74.txt,0 0.0777778 0.0405405 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
74.txt,0 0.842593 0.243243 0.0407407 0.0540541,0.0473974,5.587125118247382e-05,0.0017644075979648284
74.txt,0 0.972222 0.4 0.0481481 0.0648649,0.0565065,7.941644108957219e-05,0.002507764195239592
74.txt,0 0.151852 0.321622 0.037037 0.0486486,0.0428428,4.564759782784273e-05,0.0014416026579050292
74.txt,0 0.661111 0.491892 0.0481481 0.0648649,0.0565065,7.941644108957219e-05,0.002507764195239592
74.txt,0 0.640741 0.354054 0.0518519 0.0594595,0.0556557,7.704238259979508e-05,0.0024328155336506615
74.txt,0 0.731481 0.421622 0.0555556 0.0648649,0.06021025,9.017131213468777e-05,0.0028472837024682315
74.txt,0 0.222222 0.205405 0.0666667 0.0864865,0.0765766,0.00014587511412214477,0.004605555719508949
74.txt,0 0.651852 0.605405 0.0518519 0.0756757,0.0637638,0.00010113215666871243,0.0031932892810721653
74.txt,0 0.614815 0.451351 0.0592593 0.0702703,0.0647648,0.00010433324310977202,0.003294336353582595
74.txt,0 0.918519 0.256757 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
74.txt,0 0.692593 0.664865 0.0592593 0.0756757,0.0674675,0.00011322544725294482,0.0035750252771145274
74.txt,0 0.759259 0.262162 0.0444444 0.0702703,0.05735735,8.18266854652036e-05,0.0025838543992967177
74.txt,0 0.92037 0.332432 0.0481481 0.0594595,0.0538038,7.199947732419322e-05,0.0022736090050063094
74.txt,0 0.0518519 0.356757 0.0518519 0.0648649,0.058358400000000005,8.470856403471772e-05,0.002674832763907279
74.txt,0 0.796296 0.251351 0.0444444 0.0594595,0.05195195,6.712745606477306e-05,0.002119793655453813
74.txt,0 0.948148 0.47027 0.0518519 0.0648649,0.058358400000000005,8.470856403471772e-05,0.002674832763907279
74.txt,0 0.394444 0.0702703 0.0481481 0.0648649,0.0565065,7.941644108957219e-05,0.002507764195239592
74.txt,0 0.685185 0.343243 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
74.txt,0 0.655556 0.405405 0.0518519 0.0756757,0.0637638,0.00010113215666871243,0.0031932892810721653
74.txt,0 0.685185 0.0459459 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
74.txt,0 0.959259 0.551351 0.0518519 0.0648649,0.058358400000000005,8.470856403471772e-05,0.002674832763907279
74.txt,0 0.688889 0.821622 0.0592593 0.0756757,0.0674675,0.00011322544725294482,0.0035750252771145274
74.txt,0 0.659259 0.286486 0.0518519 0.0648649,0.058358400000000005,8.470856403471772e-05,0.002674832763907279
74.txt,0 0.692593 0.745946 0.0518519 0.0648649,0.058358400000000005,8.470856403471772e-05,0.002674832763907279
75.txt,0 0.977778 0.189189 0.0444444 0.108108,0.0762762,0.0001447324846514362,0.004569492606868546
75.txt,0 0.744444 0.305405 0.125926 0.135135,0.1305305,0.0004240487647031678,0.01338177996489576
75.txt,0 0.387037 0.478378 0.122222 0.135135,0.1286785,0.0004120945022946959,0.013004745596158924
75.txt,0 0.631481 0.359459 0.12963 0.135135,0.13238250000000001,0.00043617414028653104,0.01376420201423706
75.txt,0 0.261111 0.494595 0.122222 0.135135,0.1286785,0.0004120945022946959,0.013004745596158924
75.txt,0 0.67963 0.475676 0.122222 0.118919,0.1205705,0.0003617732922546202,0.011417525893192225
75.txt,0 0.781482 0.42973 0.111111 0.124324,0.1177175,0.0003448464179836231,0.01088358421127454
75.txt,0 0.346296 0.591892 0.107407 0.124324,0.11586550000000001,0.00033407577157680356,0.010543824330434538
75.txt,0 0.433333 0.737838 0.118519 0.135135,0.126827,0.00040031450296302987,0.012633198517523064
76.txt,0 0.9 0.518919 0.0666667 0.0864865,0.0765766,0.00014587511412214477,0.004605555719508949
76.txt,0 0.924074 0.235135 0.0777778 0.0702703,0.07402405,0.00013630919088154382,0.004303636343263484
76.txt,0 0.827778 0.791892 0.122222 0.156757,0.1394895,0.00048429333436189354,0.015281743871925664
76.txt,0 0.396296 0.5 0.0962963 0.135135,0.11571565,0.0003332117713518657,0.010516569101462899
76.txt,0 0.037037 0.267568 0.0740741 0.221622,0.14784805,0.0005441116910623699,0.017168054494686027
76.txt,0 0.242593 0.859459 0.159259 0.183784,0.1715215,0.0007324583015046327,0.02310611941319287
76.txt,0 0.281481 0.127027 0.133333 0.178378,0.1558555,0.0006046877899701311,0.019078057212951693
76.txt,0 0.816667 0.372973 0.0703704 0.0972973,0.08383385,0.00017484577757302333,0.00551986814648014
76.txt,0 0.137037 0.367568 0.0666667 0.108108,0.08738735,0.00018998828447191985,0.005997731512188403
76.txt,0 0.694444 0.0945946 0.107407 0.124324,0.11586550000000001,0.00033407577157680356,0.010543824330434538
76.txt,0 0.65 0.578378 0.062963 0.0864865,0.07472475,0.00013890280952558255,0.004385497046216817
76.txt,0 0.657407 0.378378 0.12963 0.151351,0.14049050000000002,0.0004912732680080566,0.015501859545491478
77.txt,0 0.87963 0.605405 0.062963 0.0864865,0.07472475,0.00013890280952558255,0.004385497046216817
77.txt,0 0.488889 0.205405 0.0518519 0.0864865,0.0691692,0.00011901089234060785,0.003757641873772593
77.txt,0 0.772222 0.181081 0.0777778 0.113514,0.0956459,0.0002276110989293631,0.007184930930426638
77.txt,0 0.614815 0.837838 0.0518519 0.0756757,0.0637638,0.00010113215666871243,0.0031932892810721653
77.txt,0 0.672222 0.332432 0.166667 0.232432,0.1995495,0.0009916360604226434,0.03127455718360732
77.txt,0 0.912963 0.908108 0.062963 0.0972973,0.08013015000000001,0.0001597328782287112,0.00504291668097542
77.txt,0 0.342593 0.721622 0.196296 0.318919,0.2576075,0.001653430581808846,0.05212029765385067
77.txt,0 0.933333 0.208108 0.0888889 0.124324,0.10660645,0.00028279314079700745,0.00892599921876165
77.txt,0 0.538889 0.708108 0.181481 0.313514,0.2474975,0.0015260636584725322,0.04810957432129648
77.txt,0 0.955556 0.775676 0.0740741 0.102703,0.08838855000000001,0.00019436831225357642,0.006135951246100772
77.txt,0 0.496296 0.0432432 0.0592593 0.0756757,0.0674675,0.00011322544725294482,0.0035750252771145274
77.txt,0 0.509259 0.118919 0.0555556 0.0756757,0.06561565,0.0001070934030193211,0.003381463875140665
77.txt,0 0.744444 0.727027 0.0592593 0.0810811,0.0701702,0.0001224814721039499,0.0038671882195303446
78.txt,0 0.0277778 0.0459459 0.0555556 0.0918919,0.07372375,0.00013520512735581207,0.0042687892757784516
78.txt,0 0.987037 0.708108 0.0259259 0.0972973,0.0616116,9.441864658033767e-05,0.002981362988807873
78.txt,0 0.137037 0.156757 0.0666667 0.0972973,0.081982,0.00016720389270763022,0.005278699009775098
78.txt,0 0.0259259 0.113514 0.0518519 0.0972973,0.0745746,0.00013834497507324552,0.004367890542008559
78.txt,0 0.17037 0.275676 0.0592593 0.0756757,0.0674675,0.00011322544725294482,0.0035750252771145274
78.txt,0 0.446296 0.762162 0.0555556 0.0756757,0.06561565,0.0001070934030193211,0.003381463875140665
78.txt,0 0.218519 0.151351 0.0814815 0.0864865,0.083984,0.00017547287894972217,0.005539658491731113
78.txt,0 0.0148148 0.216216 0.0296296 0.0864865,0.05805805,8.383865991265366e-05,0.0026473707824583963
78.txt,0 0.212963 0.0675676 0.0851852 0.124324,0.1047546,0.0002730493550964683,0.008618587340092805
78.txt,0 0.133333 0.0621622 0.0740741 0.102703,0.08838855000000001,0.00019436831225357642,0.006135951246100772
78.txt,0 0.427778 0.883784 0.0777778 0.0810811,0.07942945,0.00015695056479263133,0.004955106486748961
78.txt,0 0.272222 0.935135 0.062963 0.0756757,0.06931935,0.00011952829757333892,0.0037739734869937525
78.txt,0 0.57037 0.389189 0.0888889 0.0972973,0.09309310000000001,0.00021561854482853566,0.006806515948585796
78.txt,0 0.494444 0.481081 0.062963 0.0864865,0.07472475,0.00013890280952558255,0.004385497046216817
78.txt,0 0.685185 0.402703 0.0888889 0.113514,0.10120145,0.0002548326481385158,0.008043838666849455
78.txt,0 0.974074 0.859459 0.0518519 0.0864865,0.0691692,0.00011901089234060785,0.003757641873772593
78.txt,0 0.961111 0.421622 0.0777778 0.108108,0.0929429,0.00021492305221288346,0.006784569876210377
78.txt,0 0.881481 0.964865 0.0740741 0.0702703,0.07217219999999999,0.00012957236387721343,0.004091002729516581
78.txt,0 0.503704 0.824324 0.0666667 0.0810811,0.07387389999999999,0.00013575659757367937,0.004286195102701702
78.txt,0 0.0740741 0.47027 0.0814815 0.0864865,0.083984,0.00017547287894972217,0.005539658491731113
78.txt,0 0.383333 0.77027 0.0777778 0.102703,0.0902404,0.0002026013934179209,0.006395756262702189
78.txt,0 0.209259 0.456757 0.0777778 0.0918919,0.08483484999999999,0.0001790476730300401,0.005652472705769977
78.txt,0 0.22037 0.340541 0.0703704 0.0864865,0.07842845,0.0001530182651590846,0.004831001200706446
78.txt,0 0.746296 0.489189 0.0851852 0.0918919,0.08853855,0.00019502883161225988,0.006156794979010056
78.txt,0 0.659259 0.556757 0.0740741 0.0864865,0.0802803,0.00016033227084015722,0.005061833489809305
78.txt,0 0.716667 0.883784 0.0925926 0.102703,0.0976478,0.00023724286982737948,0.007488844408161488
78.txt,0 0.314815 0.510811 0.0740741 0.113514,0.09379405,0.00021887912196730383,0.006909401967429756
78.txt,0 0.938889 0.716216 0.0703704 0.0810811,0.07572575000000001,0.00014265040790766045,0.0045037787561454275
78.txt,0 0.0444444 0.7 0.0740741 0.0810811,0.0775776,0.00014971506091272593,0.0047267492174945126
78.txt,0 0.0814815 0.92973 0.0740741 0.0864865,0.0802803,0.00016033227084015722,0.005061833489809305
78.txt,0 0.275926 0.702703 0.0851852 0.108108,0.0966466,0.00023240081175200894,0.0073360628250851755
